"tournament_id","round","home","away","winner","loser"
2241,"Semifinal","Kazuki Tanaka","Miguel Sansiro","Kazuki Tanaka","Miguel Sansiro"
2241,"Final","Marco Richter","Kazuki Tanaka","Kazuki Tanaka","Marco Richter"
2242,"Round_of_16","Aiden Tanaka","Marco Richter","Marco Richter","Aiden Tanaka"
2242,"Round_of_16","Juma Sow","Robin Wright","Juma Sow","Robin Wright"
2242,"Round_of_16","Valentina Torres","Alejandro Rodriguez","Valentina Torres","Alejandro Rodriguez"
2242,"Round_of_16","Jackson Davis","Caleb Dickson","Jackson Davis","Caleb Dickson"
2242,"Round_of_16","Wei Zhang","Miguel Sansiro","Miguel Sansiro","Wei Zhang"
2242,"Round_of_16","Julian Andersen","Kazuki Tanaka","Kazuki Tanaka","Julian Andersen"
2242,"Round_of_16","Luis Perez","Samuel Flores","Luis Perez","Samuel Flores"
2242,"Round_of_16","Finn Leopold","Sofia Kovac","Finn Leopold","Sofia Kovac"
2242,"Quarterfinal","Marco Richter","Juma Sow","Marco Richter","Juma Sow"
2242,"Quarterfinal","Valentina Torres","Jackson Davis","Jackson Davis","Valentina Torres"
2242,"Quarterfinal","Miguel Sansiro","Kazuki Tanaka","Kazuki Tanaka","Miguel Sansiro"
2242,"Quarterfinal","Luis Perez","Finn Leopold","Luis Perez","Finn Leopold"
2242,"Semifinal","Marco Richter","Jackson Davis","Jackson Davis","Marco Richter"
2242,"Semifinal","Kazuki Tanaka","Luis Perez","Kazuki Tanaka","Luis Perez"
2242,"Final","Jackson Davis","Kazuki Tanaka","Kazuki Tanaka","Jackson Davis"
2243,"Round_of_16","Aiden Tanaka","Robin Wright","Robin Wright","Aiden Tanaka"
2243,"Round_of_16","Wei Zhang","Caleb Dickson","Wei Zhang","Caleb Dickson"
2243,"Round_of_16","Marco Richter","Kazuki Tanaka","Marco Richter","Kazuki Tanaka"
2243,"Round_of_16","Miguel Sansiro","Jackson Davis","Jackson Davis","Miguel Sansiro"
2243,"Round_of_16","Julian Andersen","Alejandro Rodriguez","Julian Andersen","Alejandro Rodriguez"
2243,"Round_of_16","Juma Sow","Valentina Torres","Valentina Torres","Juma Sow"
2243,"Round_of_16","Luis Perez","Finn Leopold","Luis Perez","Finn Leopold"
2243,"Round_of_16","Samuel Flores","Sofia Kovac","Samuel Flores","Sofia Kovac"
2243,"Quarterfinal","Robin Wright","Wei Zhang","Wei Zhang","Robin Wright"
2243,"Quarterfinal","Marco Richter","Jackson Davis","Marco Richter","Jackson Davis"
2243,"Quarterfinal","Julian Andersen","Valentina Torres","Julian Andersen","Valentina Torres"
2243,"Quarterfinal","Luis Perez","Samuel Flores","Luis Perez","Samuel Flores"
2243,"Semifinal","Wei Zhang","Marco Richter","Marco Richter","Wei Zhang"
2243,"Semifinal","Julian Andersen","Luis Perez","Luis Perez","Julian Andersen"
2243,"Final","Marco Richter","Luis Perez","Luis Perez","Marco Richter"
2244,"Round_of_16","Aiden Tanaka","Marco Richter","Marco Richter","Aiden Tanaka"
2244,"Round_of_16","Caleb Dickson","Robin Wright","Robin Wright","Caleb Dickson"
2244,"Round_of_16","Valentina Torres","Kazuki Tanaka","Valentina Torres","Kazuki Tanaka"
2244,"Round_of_16","Julian Andersen","Wei Zhang","Julian Andersen","Wei Zhang"
2244,"Round_of_16","Luis Perez","Samuel Flores","Luis Perez","Samuel Flores"
2244,"Round_of_16","Juma Sow","Finn Leopold","Juma Sow","Finn Leopold"
2244,"Round_of_16","Miguel Sansiro","Sofia Kovac","Miguel Sansiro","Sofia Kovac"
2244,"Round_of_16","Jackson Davis","Alejandro Rodriguez","Jackson Davis","Alejandro Rodriguez"
2244,"Quarterfinal","Marco Richter","Robin Wright","Robin Wright","Marco Richter"
2244,"Quarterfinal","Valentina Torres","Julian Andersen","Julian Andersen","Valentina Torres"
2244,"Quarterfinal","Luis Perez","Juma Sow","Luis Perez","Juma Sow"
2244,"Quarterfinal","Miguel Sansiro","Jackson Davis","Miguel Sansiro","Jackson Davis"
2244,"Semifinal","Robin Wright","Julian Andersen","Julian Andersen","Robin Wright"
2244,"Semifinal","Luis Perez","Miguel Sansiro","Luis Perez","Miguel Sansiro"
2244,"Final","Julian Andersen","Luis Perez","Luis Perez","Julian Andersen"
2245,"Round_of_16","Aiden Tanaka","Caleb Dickson","Aiden Tanaka","Caleb Dickson"
2245,"Round_of_16","Jackson Davis","Samuel Flores","Jackson Davis","Samuel Flores"
2245,"Round_of_16","Miguel Sansiro","Valentina Torres","Miguel Sansiro","Valentina Torres"
2245,"Round_of_16","Julian Andersen","Finn Leopold","Julian Andersen","Finn Leopold"
2245,"Round_of_16","Luis Perez","Sofia Kovac","Luis Perez","Sofia Kovac"
2245,"Round_of_16","Juma Sow","Kazuki Tanaka","Juma Sow","Kazuki Tanaka"
2245,"Round_of_16","Caleb Dickson","Alejandro Rodriguez","Alejandro Rodriguez","Caleb Dickson"
2245,"Round_of_16","Marco Richter","Wei Zhang","Wei Zhang","Marco Richter"
2245,"Quarterfinal","Aiden Tanaka","Jackson Davis","Aiden Tanaka","Jackson Davis"
2245,"Quarterfinal","Miguel Sansiro","Julian Andersen","Julian Andersen","Miguel Sansiro"
2245,"Quarterfinal","Luis Perez","Juma Sow","Luis Perez","Juma Sow"
2245,"Quarterfinal","Alejandro Rodriguez","Wei Zhang","Wei Zhang","Alejandro Rodriguez"
2245,"Semifinal","Aiden Tanaka","Julian Andersen","Julian Andersen","Aiden Tanaka"
2245,"Semifinal","Luis Perez","Wei Zhang","Luis Perez","Wei Zhang"
2245,"Final","Julian Andersen","Luis Perez","Luis Perez","Julian Andersen"
2246,"Round_of_16","Caleb Dickson","Jackson Davis","Jackson Davis","Caleb Dickson"
2246,"Round_of_16","Julian Andersen","Wei Zhang","Wei Zhang","Julian Andersen"
2246,"Round_of_16","Kazuki Tanaka","Juma Sow","Juma Sow","Kazuki Tanaka"
2246,"Round_of_16","Samuel Flores","Marco Richter","Marco Richter","Samuel Flores"
2246,"Round_of_16","Miguel Sansiro","Finn Leopold","Miguel Sansiro","Finn Leopold"
2246,"Round_of_16","Aiden Tanaka","Valentina Torres","Aiden Tanaka","Valentina Torres"
2246,"Round_of_16","Alejandro Rodriguez","Luis Perez","Luis Perez","Alejandro Rodriguez"
2246,"Round_of_16","Robin Wright","Sofia Kovac","Sofia Kovac","Robin Wright"
2246,"Quarterfinal","Jackson Davis","Wei Zhang","Jackson Davis","Wei Zhang"
2246,"Quarterfinal","Juma Sow","Marco Richter","Juma Sow","Marco Richter"
2246,"Quarterfinal","Miguel Sansiro","Aiden Tanaka","Aiden Tanaka","Miguel Sansiro"
2246,"Quarterfinal","Luis Perez","Sofia Kovac","Luis Perez","Sofia Kovac"
2246,"Semifinal","Jackson Davis","Juma Sow","Juma Sow","Jackson Davis"
2246,"Semifinal","Aiden Tanaka","Luis Perez","Aiden Tanaka","Luis Perez"
2246,"Final","Juma Sow","Aiden Tanaka","Aiden Tanaka","Juma Sow"
2247,"Round_of_16","Marco Richter","Julian Andersen","Marco Richter","Julian Andersen"
2247,"Round_of_16","Wei Zhang","Aiden Tanaka","Wei Zhang","Aiden Tanaka"
2247,"Round_of_16","Jackson Davis","Juma Sow","Jackson Davis","Juma Sow"
2247,"Round_of_16","Luis Perez","Caleb Dickson","Caleb Dickson","Luis Perez"
2247,"Round_of_16","Miguel Sansiro","Samuel Flores","Miguel Sansiro","Samuel Flores"
2247,"Round_of_16","Sofia Kovac","Valentina Torres","Valentina Torres","Sofia Kovac"
2247,"Round_of_16","Kazuki Tanaka","Robin Wright","Kazuki Tanaka","Robin Wright"
2247,"Round_of_16","Finn Leopold","Alejandro Rodriguez","Finn Leopold","Alejandro Rodriguez"
2247,"Quarterfinal","Marco Richter","Wei Zhang","Wei Zhang","Marco Richter"
2247,"Quarterfinal","Jackson Davis","Caleb Dickson","Jackson Davis","Caleb Dickson"
2247,"Quarterfinal","Miguel Sansiro","Valentina Torres","Miguel Sansiro","Valentina Torres"
2247,"Quarterfinal","Kazuki Tanaka","Finn Leopold","Kazuki Tanaka","Finn Leopold"
2247,"Semifinal","Wei Zhang","Jackson Davis","Jackson Davis","Wei Zhang"
2247,"Semifinal","Miguel Sansiro","Kazuki Tanaka","Miguel Sansiro","Kazuki Tanaka"
2247,"Final","Jackson Davis","Miguel Sansiro","Jackson Davis","Miguel Sansiro"
2248,"Round_of_16","Jackson Davis","Marco Richter","Jackson Davis","Marco Richter"
1930,"Final","Aiden Nguyen","Juma Sow","Aiden Nguyen","Juma Sow"
2248,"Round_of_16","Wei Zhang","Julian Andersen","Wei Zhang","Julian Andersen"
2248,"Round_of_16","Valentina Torres","Caleb Dickson","Valentina Torres","Caleb Dickson"
2248,"Round_of_16","Luis Perez","Aiden Tanaka","Luis Perez","Aiden Tanaka"
2248,"Round_of_16","Miguel Sansiro","Kazuki Tanaka","Miguel Sansiro","Kazuki Tanaka"
2248,"Round_of_16","Samuel Flores","Alejandro Rodriguez","Samuel Flores","Alejandro Rodriguez"
2248,"Round_of_16","Juma Sow","Robin Wright","Juma Sow","Robin Wright"
2248,"Round_of_16","Finn Leopold","Sofia Kovac","Finn Leopold","Sofia Kovac"
2248,"Quarterfinal","Wei Zhang","Jackson Davis","Wei Zhang","Jackson Davis"
2248,"Quarterfinal","Valentina Torres","Luis Perez","Valentina Torres","Luis Perez"
2248,"Quarterfinal","Miguel Sansiro","Samuel Flores","Miguel Sansiro","Samuel Flores"
2248,"Quarterfinal","Juma Sow","Finn Leopold","Juma Sow","Finn Leopold"
2248,"Semifinal","Wei Zhang","Luis Perez","Luis Perez","Wei Zhang"
2248,"Semifinal","Miguel Sansiro","Juma Sow","Miguel Sansiro","Juma Sow"
2248,"Final","Luis Perez","Miguel Sansiro","Luis Perez","Miguel Sansiro"
2249,"Round_of_16","Jackson Davis","Alejandro Rodriguez","Jackson Davis","Alejandro Rodriguez"
2249,"Round_of_16","Caleb Dickson","Julian Andersen","Caleb Dickson","Julian Andersen"
2249,"Round_of_16","Kazuki Yamamoto","Miguel Sansiro","Kazuki Yamamoto","Miguel Sansiro"
2249,"Round_of_16","Luis Perez","Finn Leopold","Luis Perez","Finn Leopold"
2249,"Round_of_16","Rafael Castillo","Juma Sow","Rafael Castillo","Juma Sow"
2249,"Round_of_16","Tariq Ebo","Aiden Tanaka","Tariq Ebo","Aiden Tanaka"
2249,"Round_of_16","Samuel Flores","Robin Wright","Samuel Flores","Robin Wright"
2249,"Round_of_16","Valentina Torres","Kazuki Tanaka","Valentina Torres","Kazuki Tanaka"
2249,"Quarterfinal","Jackson Davis","Caleb Dickson","Jackson Davis","Caleb Dickson"
2249,"Quarterfinal","Miguel Sansiro","Luis Perez","Miguel Sansiro","Luis Perez"
2249,"Quarterfinal","Rafael Castillo","Tariq Ebo","Rafael Castillo","Tariq Ebo"
2249,"Quarterfinal","Samuel Flores","Kazuki Tanaka","Samuel Flores","Kazuki Tanaka"
2249,"Semifinal","Jackson Davis","Luis Perez","Luis Perez","Jackson Davis"
2249,"Semifinal","Rafael Castillo","Samuel Flores","Rafael Castillo","Samuel Flores"
2249,"Final","Luis Perez","Rafael Castillo","Luis Perez","Rafael Castillo"
2250,"Round_of_16","Juma Sow","Jackson Davis","Jackson Davis","Juma Sow"
2250,"Round_of_16","Caleb Dickson","Kazuki Yamamoto","Kazuki Yamamoto","Caleb Dickson"
2250,"Round_of_16","Luis Perez","Finn Leopold","Luis Perez","Finn Leopold"
2250,"Round_of_16","Valentina Torres","Tariq Ebo","Tariq Ebo","Valentina Torres"
2250,"Round_of_16","Rafael Castillo","Samuel Flores","Rafael Castillo","Samuel Flores"
2250,"Round_of_16","Aiden Tanaka","Kazuki Tanaka","Kazuki Tanaka","Aiden Tanaka"
2250,"Round_of_16","Julian Andersen","Alejandro Rodriguez","Julian Andersen","Alejandro Rodriguez"
2250,"Round_of_16","Miguel Sansiro","Robin Wright","Miguel Sansiro","Robin Wright"
2250,"Quarterfinal","Jackson Davis","Kazuki Yamamoto","Jackson Davis","Kazuki Yamamoto"
2250,"Quarterfinal","Luis Perez","Tariq Ebo","Luis Perez","Tariq Ebo"
2250,"Quarterfinal","Rafael Castillo","Kazuki Tanaka","Rafael Castillo","Kazuki Tanaka"
2250,"Quarterfinal","Julian Andersen","Miguel Sansiro","Miguel Sansiro","Julian Andersen"
2250,"Semifinal","Jackson Davis","Luis Perez","Luis Perez","Jackson Davis"
2250,"Semifinal","Rafael Castillo","Miguel Sansiro","Rafael Castillo","Miguel Sansiro"
2250,"Final","Luis Perez","Rafael Castillo","Luis Perez","Rafael Castillo"
2251,"Round_of_16","Valentina Torres","Julian Andersen","Julian Andersen","Valentina Torres"
2251,"Round_of_16","Rafael Castillo","Caleb Dickson","Rafael Castillo","Caleb Dickson"
2251,"Round_of_16","Aiden Tanaka","Finn Leopold","Aiden Tanaka","Finn Leopold"
2251,"Round_of_16","Samuel Flores","Jackson Davis","Samuel Flores","Jackson Davis"
2251,"Round_of_16","Juma Sow","Kazuki Tanaka","Juma Sow","Kazuki Tanaka"
2251,"Round_of_16","Sofia Kovac","Kazuki Yamamoto","Sofia Kovac","Kazuki Yamamoto"
2251,"Round_of_16","Robin Wright","Alejandro Rodriguez","Robin Wright","Alejandro Rodriguez"
2251,"Round_of_16","Tariq Ebo","Miguel Sansiro","Tariq Ebo","Miguel Sansiro"
2251,"Quarterfinal","Julian Andersen","Rafael Castillo","Rafael Castillo","Julian Andersen"
2251,"Quarterfinal","Aiden Tanaka","Samuel Flores","Aiden Tanaka","Samuel Flores"
2251,"Quarterfinal","Juma Sow","Sofia Kovac","Sofia Kovac","Juma Sow"
2251,"Quarterfinal","Robin Wright","Tariq Ebo","Tariq Ebo","Robin Wright"
2251,"Semifinal","Rafael Castillo","Aiden Tanaka","Rafael Castillo","Aiden Tanaka"
2251,"Semifinal","Sofia Kovac","Tariq Ebo","Sofia Kovac","Tariq Ebo"
2251,"Final","Rafael Castillo","Sofia Kovac","Sofia Kovac","Rafael Castillo"
2252,"Round_of_16","Caleb Dickson","Valentina Torres","Caleb Dickson","Valentina Torres"
2252,"Round_of_16","Robin Wright","Jackson Davis","Jackson Davis","Robin Wright"
2252,"Round_of_16","Samuel Flores","Julian Andersen","Samuel Flores","Julian Andersen"
2252,"Round_of_16","Rafael Castillo","Aiden Tanaka","Rafael Castillo","Aiden Tanaka"
2252,"Round_of_16","Tariq Ebo","Juma Sow","Tariq Ebo","Juma Sow"
2252,"Round_of_16","Alejandro Rodriguez","Miguel Sansiro","Miguel Sansiro","Alejandro Rodriguez"
2252,"Round_of_16","Kazuki Tanaka","Sofia Kovac","Kazuki Tanaka","Sofia Kovac"
2252,"Round_of_16","Finn Leopold","Kazuki Yamamoto","Finn Leopold","Kazuki Yamamoto"
2252,"Quarterfinal","Caleb Dickson","Jackson Davis","Jackson Davis","Caleb Dickson"
2252,"Quarterfinal","Samuel Flores","Rafael Castillo","Rafael Castillo","Samuel Flores"
2252,"Quarterfinal","Tariq Ebo","Miguel Sansiro","Tariq Ebo","Miguel Sansiro"
2252,"Quarterfinal","Kazuki Tanaka","Finn Leopold","Kazuki Tanaka","Finn Leopold"
2252,"Semifinal","Jackson Davis","Rafael Castillo","Rafael Castillo","Jackson Davis"
2252,"Semifinal","Tariq Ebo","Kazuki Tanaka","Tariq Ebo","Kazuki Tanaka"
2252,"Final","Rafael Castillo","Tariq Ebo","Rafael Castillo","Tariq Ebo"
2253,"Round_of_16","Valentina Torres","Caleb Dickson","Valentina Torres","Caleb Dickson"
2253,"Round_of_16","Samuel Flores","Rafael Castillo","Rafael Castillo","Samuel Flores"
2253,"Round_of_16","Kazuki Tanaka","Finn Leopold","Kazuki Tanaka","Finn Leopold"
2253,"Round_of_16","Julian Andersen","Miguel Sansiro","Miguel Sansiro","Julian Andersen"
2253,"Round_of_16","Juma Sow","Kwame Mensah","Kwame Mensah","Juma Sow"
2253,"Round_of_16","Sofia Kovac","Jackson Davis","Jackson Davis","Sofia Kovac"
2253,"Round_of_16","Tariq Ebo","Kazuki Yamamoto","Tariq Ebo","Kazuki Yamamoto"
2253,"Round_of_16","Caleb Dickson","Alejandro Rodriguez","Alejandro Rodriguez","Caleb Dickson"
2253,"Quarterfinal","Valentina Torres","Rafael Castillo","Rafael Castillo","Valentina Torres"
2253,"Quarterfinal","Kazuki Tanaka","Miguel Sansiro","Miguel Sansiro","Kazuki Tanaka"
2253,"Quarterfinal","Kwame Mensah","Jackson Davis","Kwame Mensah","Jackson Davis"
2253,"Quarterfinal","Tariq Ebo","Alejandro Rodriguez","Tariq Ebo","Alejandro Rodriguez"
2253,"Semifinal","Rafael Castillo","Miguel Sansiro","Miguel Sansiro","Rafael Castillo"
2253,"Semifinal","Kwame Mensah","Tariq Ebo","Tariq Ebo","Kwame Mensah"
2253,"Final","Miguel Sansiro","Tariq Ebo","Tariq Ebo","Miguel Sansiro"
2254,"Round_of_16","Samuel Flores","Robin Wright","Samuel Flores","Robin Wright"
2254,"Round_of_16","Rafael Castillo","Jackson Davis","Rafael Castillo","Jackson Davis"
2254,"Round_of_16","Julian Andersen","Alejandro Rodriguez","Julian Andersen","Alejandro Rodriguez"
2254,"Round_of_16","Juma Sow","Caleb Dickson","Juma Sow","Caleb Dickson"
2254,"Round_of_16","Kazuki Tanaka","Kwame Mensah","Kazuki Tanaka","Kwame Mensah"
2254,"Round_of_16","Sofia Kovac","Valentina Torres","Sofia Kovac","Valentina Torres"
2254,"Round_of_16","Finn Leopold","Miguel Sansiro","Miguel Sansiro","Finn Leopold"
2254,"Round_of_16","Kazuki Yamamoto","Tariq Ebo","Tariq Ebo","Kazuki Yamamoto"
2254,"Quarterfinal","Samuel Flores","Rafael Castillo","Samuel Flores","Rafael Castillo"
2254,"Quarterfinal","Julian Andersen","Juma Sow","Julian Andersen","Juma Sow"
2254,"Quarterfinal","Kazuki Tanaka","Sofia Kovac","Sofia Kovac","Kazuki Tanaka"
2254,"Quarterfinal","Miguel Sansiro","Tariq Ebo","Tariq Ebo","Miguel Sansiro"
2254,"Semifinal","Samuel Flores","Julian Andersen","Samuel Flores","Julian Andersen"
2254,"Semifinal","Sofia Kovac","Tariq Ebo","Tariq Ebo","Sofia Kovac"
2255,"Round_of_16","Samuel Flores","Jackson Davis","Samuel Flores","Jackson Davis"
2255,"Round_of_16","Rafael Castillo","Julian Andersen","Rafael Castillo","Julian Andersen"
2255,"Round_of_16","Juma Sow","Kazuki Tanaka","Juma Sow","Kazuki Tanaka"
2255,"Round_of_16","Caleb Dickson","Miguel Sansiro","Caleb Dickson","Miguel Sansiro"
2255,"Round_of_16","Tariq Ebo","Sofia Kovac","Tariq Ebo","Sofia Kovac"
2255,"Round_of_16","Finn Leopold","Kazuki Yamamoto","Kazuki Yamamoto","Finn Leopold"
2255,"Round_of_16","Valentina Torres","Kwame Mensah","Valentina Torres","Kwame Mensah"
2255,"Round_of_16","Aiden Tanaka","Wei Zhang","Aiden Tanaka","Wei Zhang"
2255,"Quarterfinal","Samuel Flores","Rafael Castillo","Samuel Flores","Rafael Castillo"
2255,"Quarterfinal","Juma Sow","Caleb Dickson","Juma Sow","Caleb Dickson"
2255,"Quarterfinal","Tariq Ebo","Kazuki Yamamoto","Tariq Ebo","Kazuki Yamamoto"
2255,"Quarterfinal","Valentina Torres","Aiden Tanaka","Valentina Torres","Aiden Tanaka"
2255,"Semifinal","Samuel Flores","Juma Sow","Samuel Flores","Juma Sow"
2255,"Semifinal","Tariq Ebo","Valentina Torres","Tariq Ebo","Valentina Torres"
2255,"Final","Samuel Flores","Tariq Ebo","Samuel Flores","Tariq Ebo"
2256,"Round_of_16","Aiden Tanaka","Jin Nakamura","Jin Nakamura","Aiden Tanaka"
2256,"Round_of_16","Leonardo Silva","Jackson Davis","Jackson Davis","Leonardo Silva"
2256,"Round_of_16","Kazuki Yamamoto","Daniel Weber","Kazuki Yamamoto","Daniel Weber"
2256,"Round_of_16","Finn Leopold","Samuel Flores","Samuel Flores","Finn Leopold"
2256,"Round_of_16","Julian Andersen","Liam Janssen","Julian Andersen","Liam Janssen"
2256,"Round_of_16","Valentina Torres","Wei Zhang","Valentina Torres","Wei Zhang"
2256,"Round_of_16","Kazuki Tanaka","Robin Wright","Kazuki Tanaka","Robin Wright"
2256,"Round_of_16","Miguel Sansiro","Alejandro Rodriguez","Miguel Sansiro","Alejandro Rodriguez"
2256,"Quarterfinal","Jin Nakamura","Jackson Davis","Jackson Davis","Jin Nakamura"
2256,"Quarterfinal","Kazuki Yamamoto","Samuel Flores","Samuel Flores","Kazuki Yamamoto"
2256,"Quarterfinal","Julian Andersen","Valentina Torres","Valentina Torres","Julian Andersen"
2256,"Quarterfinal","Kazuki Tanaka","Miguel Sansiro","Kazuki Tanaka","Miguel Sansiro"
2256,"Semifinal","Jackson Davis","Samuel Flores","Samuel Flores","Jackson Davis"
2256,"Semifinal","Valentina Torres","Kazuki Tanaka","Valentina Torres","Kazuki Tanaka"
2256,"Final","Samuel Flores","Valentina Torres","Samuel Flores","Valentina Torres"
2257,"Round_of_16","Aiden Tanaka","Jackson Davis","Jackson Davis","Aiden Tanaka"
2257,"Round_of_16","Wei Zhang","Kazuki Yamamoto","Kazuki Yamamoto","Wei Zhang"
2257,"Round_of_16","Valentina Torres","Jin Nakamura","Jin Nakamura","Valentina Torres"
2257,"Round_of_16","Samuel Flores","Kazuki Tanaka","Samuel Flores","Kazuki Tanaka"
2257,"Round_of_16","Julian Andersen","Finn Leopold","Julian Andersen","Finn Leopold"
2257,"Round_of_16","Miguel Sansiro","Daniel Weber","Miguel Sansiro","Daniel Weber"
2257,"Round_of_16","Leonardo Silva","Robin Wright","Robin Wright","Leonardo Silva"
2257,"Round_of_16","Liam Janssen","Alejandro Rodriguez","Alejandro Rodriguez","Liam Janssen"
2257,"Quarterfinal","Jackson Davis","Kazuki Yamamoto","Jackson Davis","Kazuki Yamamoto"
2257,"Quarterfinal","Jin Nakamura","Samuel Flores","Samuel Flores","Jin Nakamura"
2257,"Quarterfinal","Julian Andersen","Miguel Sansiro","Miguel Sansiro","Julian Andersen"
2257,"Quarterfinal","Robin Wright","Alejandro Rodriguez","Alejandro Rodriguez","Robin Wright"
2257,"Semifinal","Jackson Davis","Samuel Flores","Samuel Flores","Jackson Davis"
2257,"Semifinal","Miguel Sansiro","Alejandro Rodriguez","Miguel Sansiro","Alejandro Rodriguez"
2257,"Final","Samuel Flores","Miguel Sansiro","Samuel Flores","Miguel Sansiro"
2258,"Round_of_16","Aiden Tanaka","Jackson Davis","Jackson Davis","Aiden Tanaka"
2258,"Round_of_16","Wei Zhang","Kazuki Yamamoto","Kazuki Yamamoto","Wei Zhang"
2258,"Round_of_16","Valentina Torres","Jin Nakamura","Valentina Torres","Jin Nakamura"
2258,"Round_of_16","Samuel Flores","Kazuki Tanaka","Kazuki Tanaka","Samuel Flores"
2258,"Round_of_16","Julian Andersen","Finn Leopold","Julian Andersen","Finn Leopold"
2258,"Round_of_16","Miguel Sansiro","Daniel Weber","Miguel Sansiro","Daniel Weber"
2258,"Round_of_16","Leonardo Silva","Robin Wright","Leonardo Silva","Robin Wright"
2258,"Round_of_16","Liam Janssen","Alejandro Rodriguez","Liam Janssen","Alejandro Rodriguez"
